tag_node,vehicle_type,fuel_type,garage_state,region,ownership,fsr_node,exp_node,lob_node
TAG-2914,Sedan/St Wgn Subcompact,Gasoline,PR,SO,leased,FSR-19,ORG-231,LOB-2
TAG-1724,Sedan/St Wgn Subcompact,Gasoline,GA,SO,leased,FSR-103,ORG-91,LOB-5
TAG-2270,Sedan/St Wgn Subcompact,Gasoline,FL,SO,leased,FSR-26,ORG-40,LOB-5
TAG-2568,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-512,LOB-2
TAG-851,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,GA,SO,leased,FSR-103,ORG-359,LOB-2
TAG-3103,Sedan/St Wgn Subcompact,Gasoline,GA,SO,leased,FSR-103,ORG-108,LOB-2
TAG-4523,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,NC,SO,leased,FSR-60,ORG-539,LOB-2
TAG-1262,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,NC,SO,leased,FSR-60,ORG-539,LOB-2
TAG-1795,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-401,LOB-2
TAG-188,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-401,LOB-2
TAG-1990,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-401,LOB-2
TAG-335,Sedan/St Wgn Subcompact,Gasoline,GA,SO,leased,FSR-103,ORG-359,LOB-2
TAG-4214,Sedan/St Wgn Subcompact,Gasoline,GA,SO,leased,FSR-103,ORG-359,LOB-2
TAG-451,Sedan/St Wgn Subcompact,Gasoline,FL,SO,leased,FSR-21,ORG-205,LOB-7
TAG-101,Sedan/St Wgn Subcompact,Gasoline,FL,SO,leased,FSR-21,ORG-205,LOB-7
TAG-2757,Sedan/St Wgn Subcompact,Gasoline,FL,SO,leased,FSR-30,ORG-117,LOB-7
TAG-161,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-21,ORG-560,LOB-2
TAG-3049,Sedan/St Wgn Subcompact,Gasoline,GA,SO,leased,FSR-103,ORG-359,LOB-2
TAG-1525,Sedan/St Wgn Subcompact,Gasoline,GA,SO,leased,FSR-103,ORG-359,LOB-2
TAG-1524,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,GA,SO,leased,FSR-103,ORG-75,LOB-5
TAG-50,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-512,LOB-2
TAG-2479,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-512,LOB-2
TAG-1144,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-512,LOB-2
TAG-1991,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-512,LOB-2
TAG-3694,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-512,LOB-2
TAG-408,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,GA,SO,leased,FSR-103,ORG-275,LOB-5
TAG-1877,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,FL,SO,leased,FSR-92,ORG-401,LOB-2
TAG-3813,Sedan/St Wgn Subcompact,Plug-In Hybrid Electric/Gas,GA,SO,leased,FSR-103,ORG-355,LOB-5
TAG-4068,Ld Suv 4X2,Gasoline,SC,SO,leased,FSR-94,ORG-540,LOB-5
TAG-1473,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,NA,ORG-44,LOB-5
TAG-147,Ld Suv 4X2,Gasoline,NC,SO,leased,FSR-90,ORG-38,LOB-5
TAG-3054,Ld Suv 4X2,Gasoline,NC,SO,leased,FSR-90,ORG-38,LOB-5
TAG-4116,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-150,LOB-5
TAG-1922,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-150,LOB-5
TAG-338,Ld Suv 4X2,Gasoline,SC,SO,leased,FSR-90,ORG-38,LOB-5
TAG-90,Ld Minivan 4X2 (Passenger),Gasoline,FL,SO,leased,FSR-21,ORG-242,LOB-5
TAG-1086,Ld Suv 4X2,Gasoline,NC,SO,leased,FSR-90,ORG-38,LOB-5
TAG-487,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,NJ,SO,leased,FSR-21,ORG-44,LOB-5
TAG-3598,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,MS,SO,leased,FSR-96,ORG-255,LOB-5
TAG-3228,Ld Suv 4X2,Ethanol / Unleaded Gasoline,SC,SO,leased,FSR-43,ORG-254,LOB-5
TAG-1289,Ld Suv 4X2,Ethanol / Unleaded Gasoline,SC,SO,leased,FSR-94,ORG-469,LOB-5
TAG-3329,Ld Suv 4X2,Ethanol / Unleaded Gasoline,TN,SO,leased,FSR-88,ORG-98,LOB-5
TAG-2028,Ld Minivan 4X2 (Passenger),Gasoline Hybrid Electric,GA,SO,leased,FSR-103,ORG-108,LOB-2
TAG-457,Ld Minivan 4X2 (Passenger),Plug-In Hybrid Electric/Gas,GA,SO,leased,FSR-103,ORG-91,LOB-5
TAG-913,Ld Suv 4X2,Gasoline Hybrid Electric,GA,SO,leased,FSR-4,ORG-142,LOB-5
TAG-2376,Ld Suv 4X2,Gasoline Hybrid Electric,GA,SO,leased,FSR-4,ORG-142,LOB-5
TAG-3004,Ld Suv 4X2,Gasoline Hybrid Electric,GA,SO,leased,FSR-4,ORG-142,LOB-5
TAG-4433,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-1,ORG-533,LOB-5
TAG-2720,Ld Minivan 4X2 (Passenger),Gasoline,FL,SO,leased,FSR-21,ORG-580,LOB-5
TAG-2314,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-43,ORG-143,LOB-5
TAG-2678,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-43,ORG-143,LOB-5
TAG-849,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-41,ORG-235,LOB-2
TAG-44,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-41,ORG-235,LOB-2
TAG-937,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-21,ORG-469,LOB-5
TAG-1470,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-41,LOB-5
TAG-1052,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,KY,SO,leased,FSR-75,ORG-502,LOB-5
TAG-3832,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,KY,SO,leased,FSR-75,ORG-502,LOB-5
TAG-204,Ld Suv 4X2,Gasoline,SC,SO,leased,FSR-84,ORG-313,LOB-5
TAG-891,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,NH,SO,leased,FSR-9,ORG-275,LOB-5
TAG-2626,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,KY,SO,leased,FSR-75,ORG-502,LOB-5
TAG-2451,Ld Minivan 4X2 (Cargo),Gasoline,SC,SO,leased,FSR-84,ORG-313,LOB-5
TAG-4138,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-103,ORG-108,LOB-2
TAG-4477,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-43,ORG-467,LOB-5
TAG-3289,Ld Suv 4X2,Gasoline,NC,SO,leased,FSR-90,ORG-38,LOB-5
TAG-3465,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-92,ORG-60,LOB-5
TAG-3651,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-43,ORG-426,LOB-5
TAG-1110,Ld Suv 4X2,Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-89,ORG-78,LOB-5
TAG-3253,Ld Suv 4X2,Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-43,ORG-426,LOB-5
TAG-3440,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-327,LOB-2
TAG-3067,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-327,LOB-2
TAG-155,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-483,LOB-5
TAG-3525,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-589,LOB-5
TAG-4052,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-186,LOB-5
TAG-4291,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-589,LOB-5
TAG-461,Ld Minivan 4X2 (Passenger),Gasoline,NH,SO,leased,FSR-9,ORG-91,LOB-5
TAG-246,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-41,ORG-635,LOB-5
TAG-2548,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-43,ORG-143,LOB-5
TAG-371,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-86,ORG-439,LOB-5
TAG-1701,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,TN,SO,leased,FSR-22,ORG-357,LOB-5
TAG-463,Ld Suv 4X2,Gasoline,SC,SO,leased,FSR-94,ORG-540,LOB-5
TAG-2183,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-41,ORG-235,LOB-2
TAG-2323,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-41,ORG-235,LOB-2
TAG-2836,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,KY,SO,leased,FSR-75,ORG-502,LOB-5
TAG-3060,Ld Suv 4X2,Gasoline,GA,SO,leased,FSR-89,ORG-78,LOB-5
TAG-1406,Ld Suv 4X2,Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-589,LOB-5
TAG-327,Ld Suv 4X2,Gasoline,MA,SO,leased,FSR-30,ORG-205,LOB-7
TAG-366,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-150,LOB-5
TAG-1580,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-92,ORG-388,LOB-5
TAG-788,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-619,LOB-5
TAG-2449,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-21,ORG-60,LOB-5
TAG-308,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,NC,SO,leased,FSR-66,ORG-306,LOB-5
TAG-902,Ld Suv 4X2,Gasoline,PR,SO,leased,FSR-19,ORG-231,LOB-2
TAG-1175,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-580,LOB-5
TAG-3425,Ld Minivan 4X2 (Passenger),Gasoline,NH,SO,leased,FSR-9,ORG-275,LOB-5
TAG-89,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-1,ORG-109,LOB-5
TAG-427,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-8,ORG-558,LOB-5
TAG-3639,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,MS,SO,leased,FSR-32,ORG-547,LOB-5
TAG-4089,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-589,LOB-5
TAG-4141,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-21,ORG-424,LOB-5
TAG-607,Ld Suv 4X2,Ethanol / Unleaded Gasoline,NC,SO,leased,FSR-36,ORG-259,LOB-5
TAG-3522,Ld Suv 4X2,Gasoline,SC,SO,leased,FSR-94,ORG-469,LOB-5
TAG-3464,Ld Minivan 4X2 (Passenger),Gasoline,FL,SO,leased,FSR-86,ORG-439,LOB-5
TAG-3928,Ld Suv 4X2,Gasoline,MA,SO,leased,FSR-43,ORG-205,LOB-7
TAG-3867,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-60,LOB-5
TAG-420,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-1,ORG-533,LOB-5
TAG-3469,Ld Suv 4X2,Gasoline,MS,SO,leased,FSR-96,ORG-455,LOB-2
TAG-2144,Ld Suv 4X2,Ethanol / Unleaded Gasoline,NC,SO,leased,FSR-90,ORG-228,LOB-2
TAG-1018,Ld Suv 4X2,Ethanol / Unleaded Gasoline,NC,SO,leased,FSR-90,ORG-228,LOB-2
TAG-4235,Ld Minivan 4X2 (Cargo),Gasoline,NC,SO,leased,FSR-36,ORG-259,LOB-5
TAG-1954,Ld Minivan 4X2 (Cargo),Gasoline,NC,SO,leased,FSR-36,ORG-259,LOB-5
TAG-4335,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-327,LOB-2
TAG-3956,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-327,LOB-2
TAG-322,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-327,LOB-2
TAG-123,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-43,ORG-254,LOB-5
TAG-4367,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,AL,SO,leased,FSR-41,ORG-235,LOB-2
TAG-3192,Ld Suv 4X2,Ethanol / Unleaded Gasoline,AL,SO,leased,FSR-41,ORG-235,LOB-2
TAG-526,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-483,LOB-5
TAG-2714,Ld Minivan 4X2 (Passenger),Gasoline,NY,SO,leased,FSR-8,ORG-558,LOB-5
TAG-749,Ld Minivan 4X2 (Passenger),Gasoline,NY,SO,leased,FSR-8,ORG-558,LOB-5
TAG-708,Ld Suv 4X2,Ethanol / Unleaded Gasoline,SC,SO,leased,FSR-94,ORG-18,LOB-5
TAG-2901,Ld Pickup 4X2,Gasoline,GA,SO,leased,FSR-43,ORG-467,LOB-5
TAG-3494,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-424,LOB-5
TAG-2021,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-4,ORG-114,LOB-5
TAG-4270,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,NC,SO,leased,FSR-36,ORG-259,LOB-5
TAG-1412,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-327,LOB-2
TAG-3359,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-327,LOB-2
TAG-2937,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-134,LOB-1
TAG-2484,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-21,ORG-242,LOB-5
TAG-447,Ld Minivan 4X2 (Cargo),Gasoline,GA,SO,leased,FSR-43,ORG-426,LOB-5
TAG-2814,Ld Suv 4X2,Gasoline,NC,SO,leased,FSR-90,ORG-38,LOB-5
TAG-4316,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,NC,SO,leased,FSR-60,ORG-539,LOB-2
TAG-4199,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-33,ORG-407,LOB-5
TAG-4175,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-589,LOB-5
TAG-1707,Ld Pickup 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-329,LOB-5
TAG-2372,Ld Suv 4X2,Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-21,ORG-43,LOB-5
TAG-1057,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,TN,SO,leased,FSR-22,ORG-256,LOB-5
TAG-137,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,TN,SO,leased,FSR-88,ORG-338,LOB-5
TAG-4395,Ld Suv 4X2,Ethanol / Unleaded Gasoline,TN,SO,leased,FSR-88,ORG-164,LOB-5
TAG-1489,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-103,ORG-359,LOB-2
TAG-3742,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-43,ORG-254,LOB-5
TAG-1249,Ld Suv 4X2,Gasoline,NC,SO,leased,FSR-66,ORG-306,LOB-5
TAG-1241,Ld Suv 4X2,Gasoline,NC,SO,leased,FSR-66,ORG-306,LOB-5
TAG-394,Ld Suv 4X2,Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-103,ORG-374,LOB-3
TAG-328,Ld Suv 4X2,Gasoline,GA,SO,leased,FSR-43,ORG-426,LOB-5
TAG-3882,Ld Suv 4X2,Gasoline,SC,SO,leased,FSR-94,ORG-469,LOB-5
TAG-3856,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,SC,SO,leased,FSR-94,ORG-18,LOB-5
TAG-3564,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-327,LOB-2
TAG-1235,Ld Suv 4X2,Gasoline,TN,SO,leased,FSR-88,ORG-277,LOB-5
TAG-815,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-327,LOB-2
TAG-3053,Ld Minivan 4X2 (Cargo),Gasoline,GA,SO,leased,FSR-43,ORG-254,LOB-5
TAG-2031,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-41,LOB-5
TAG-1620,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-33,ORG-407,LOB-5
TAG-1408,Ld Suv 4X2,Gasoline,DC,SO,leased,FSR-96,ORG-161,LOB-5
TAG-886,Ld Suv 4X2,Gasoline,MS,SO,leased,FSR-96,ORG-255,LOB-5
TAG-2525,Ld Suv 4X2,Gasoline,KY,SO,leased,FSR-75,ORG-396,LOB-5
TAG-817,Ld Suv 4X2,Gasoline,TN,SO,leased,FSR-88,ORG-157,LOB-1
TAG-3903,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,KY,SO,leased,FSR-75,ORG-502,LOB-5
TAG-3855,Ld Suv 4X2,Ethanol / Unleaded Gasoline,SC,SO,leased,FSR-84,ORG-200,LOB-5
TAG-1688,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,NC,SO,leased,FSR-13,ORG-497,LOB-5
TAG-3862,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,NC,SO,leased,FSR-90,ORG-228,LOB-2
TAG-823,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-418,LOB-5
TAG-3498,Ld Suv 4X2,Gasoline,TN,SO,leased,FSR-88,ORG-338,LOB-5
TAG-3083,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-41,ORG-235,LOB-2
TAG-1932,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-41,ORG-235,LOB-2
TAG-2399,Ld Suv 4X2,Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-103,ORG-108,LOB-2
TAG-2062,Ld Suv 4X2,Gasoline,PR,SO,leased,FSR-19,ORG-58,LOB-5
TAG-631,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,SC,SO,leased,FSR-84,ORG-313,LOB-5
TAG-525,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-86,ORG-439,LOB-5
TAG-3400,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-41,ORG-635,LOB-5
TAG-4165,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-41,ORG-635,LOB-5
TAG-1794,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-41,ORG-635,LOB-5
TAG-24,Ld Minivan 4X2 (Cargo),Gasoline,AL,SO,leased,FSR-41,ORG-367,LOB-5
TAG-2779,Ld Minivan 4X2 (Cargo),Gasoline,AL,SO,leased,FSR-41,ORG-367,LOB-5
TAG-521,Ld Minivan 4X2 (Cargo),Gasoline,AL,SO,leased,FSR-41,ORG-367,LOB-5
TAG-4359,Ld Minivan 4X2 (Cargo),Gasoline,AL,SO,leased,FSR-33,ORG-407,LOB-5
TAG-4130,Ld Suv 4X2,Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-103,ORG-108,LOB-2
TAG-131,Ld Suv 4X2,Ethanol / Unleaded Gasoline,MS,SO,leased,FSR-96,ORG-255,LOB-5
TAG-2800,Ld Suv 4X2,Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-103,ORG-275,LOB-5
TAG-1882,Ld Suv 4X2,Gasoline,NC,SO,leased,FSR-90,ORG-38,LOB-5
TAG-205,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,TN,SO,leased,NA,ORG-198,LOB-5
TAG-309,Ld Suv 4X2,Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-21,ORG-242,LOB-5
TAG-1272,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-41,ORG-635,LOB-5
TAG-1803,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,KY,SO,leased,FSR-48,ORG-162,LOB-5
TAG-1790,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,TN,SO,leased,FSR-22,ORG-625,LOB-5
TAG-281,Ld Suv 4X2,Gasoline,AA,SO,leased,FSR-30,ORG-40,LOB-5
TAG-1622,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,TN,SO,leased,FSR-22,ORG-625,LOB-5
TAG-3889,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-1,ORG-109,LOB-5
TAG-2728,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-21,ORG-424,LOB-5
TAG-1695,Ld Suv 4X2,Gasoline,MA,SO,leased,FSR-101,ORG-76,LOB-5
TAG-192,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,DC,SO,leased,FSR-96,ORG-161,LOB-5
TAG-3188,Ld Suv 4X2,Gasoline,GA,SO,leased,FSR-4,ORG-142,LOB-5
TAG-1723,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,DC,SO,leased,FSR-96,ORG-455,LOB-2
TAG-3113,Ld Suv 4X2,Gasoline Hybrid Electric,DC,SO,leased,FSR-96,ORG-455,LOB-2
TAG-2580,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-43,ORG-254,LOB-5
TAG-2721,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-43,ORG-254,LOB-5
TAG-947,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-43,ORG-254,LOB-5
TAG-4160,Ld Suv 4X2,Ethanol / Unleaded Gasoline,AL,SO,leased,FSR-41,ORG-367,LOB-5
TAG-1960,Ld Suv 4X2,Ethanol / Unleaded Gasoline,NC,SO,leased,FSR-60,ORG-539,LOB-2
TAG-3735,Ld Suv 4X2,Ethanol / Unleaded Gasoline,NC,SO,leased,FSR-60,ORG-539,LOB-2
TAG-1024,Ld Suv 4X2,Gasoline,PR,SO,leased,FSR-19,ORG-294,LOB-5
TAG-3616,Ld Suv 4X2,Gasoline,PR,SO,leased,NA,ORG-433,LOB-5
TAG-3125,Ld Suv 4X2,Ethanol / Unleaded Gasoline,GA,SO,leased,FSR-103,ORG-614,LOB-5
TAG-500,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,NJ,SO,leased,FSR-21,ORG-44,LOB-5
TAG-430,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-41,LOB-5
TAG-4538,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-589,LOB-5
TAG-3061,Ld Suv 4X2,Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-589,LOB-5
TAG-97,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-92,ORG-41,LOB-5
TAG-1969,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-424,LOB-5
TAG-4053,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,FL,SO,leased,FSR-21,ORG-44,LOB-5
TAG-3210,Ld Suv 4X2,Ethanol / Unleaded Gasoline,TN,SO,leased,FSR-88,ORG-98,LOB-5
TAG-4517,Ld Suv 4X2,Gasoline,TN,SO,leased,FSR-88,ORG-277,LOB-5
TAG-4427,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,TN,SO,leased,FSR-22,ORG-357,LOB-5
TAG-1287,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-33,ORG-407,LOB-5
TAG-1664,Ld Suv 4X2,Gasoline,AL,SO,leased,FSR-33,ORG-407,LOB-5
TAG-357,Ld Minivan 4X2 (Cargo),Gasoline,GA,SO,leased,FSR-89,ORG-78,LOB-5
TAG-1060,Ld Suv 4X2,Gasoline,SC,SO,leased,FSR-84,ORG-200,LOB-5
TAG-4137,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,AL,SO,leased,FSR-43,ORG-254,LOB-5
TAG-1015,Ld Suv 4X2,Ethanol / Unleaded Gasoline,TN,SO,leased,FSR-22,ORG-198,LOB-5
TAG-883,Ld Suv 4X2,Gasoline,TN,SO,leased,FSR-88,ORG-277,LOB-5
TAG-3702,Ld Suv 4X2,Gasoline,TN,SO,leased,FSR-88,ORG-164,LOB-5
TAG-238,Ld Minivan 4X2 (Cargo),Gasoline,GA,SO,leased,FSR-4,ORG-114,LOB-5
TAG-125,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,KY,SO,leased,FSR-75,ORG-502,LOB-5
TAG-2471,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,KY,SO,leased,FSR-48,ORG-162,LOB-5
TAG-3643,Ld Suv 4X2,Ethanol / Unleaded Gasoline,NC,SO,leased,FSR-60,ORG-539,LOB-2
TAG-4023,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,TN,SO,leased,FSR-22,ORG-198,LOB-5
TAG-3964,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,TN,SO,leased,FSR-22,ORG-198,LOB-5
TAG-739,Ld Minivan 4X2 (Cargo),Gasoline,FL,SO,leased,FSR-1,ORG-109,LOB-5
TAG-4499,Ld Minivan 4X2 (Cargo),Gasoline,FL,SO,leased,FSR-21,ORG-580,LOB-5
TAG-3087,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,PR,SO,leased,FSR-19,ORG-58,LOB-5
TAG-1710,Ld Minivan 4X2 (Cargo),Gasoline,KY,SO,leased,FSR-48,ORG-162,LOB-5
TAG-458,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-619,LOB-5
TAG-3888,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-92,ORG-469,LOB-5
TAG-2125,Ld Suv 4X2,Gasoline,FL,SO,leased,FSR-21,ORG-327,LOB-2
